Date,Time,"RH (RH 21114839:20824084-2),%,Cavendish Green Gables","Temperature (Temperature 21114839:20824084-1),°C,Cavendish Green Gables","Average wind speed (Average wind speed 21114839:21107892-1),Km/h,Cavendish Green Gables","Wind Direction (Wind Direction 21114839:21107892-3),°,Cavendish Green Gables","Rain (Rain 21114839:21092075-1),mm,Cavendish Green Gables","Solar Radiation (Solar Radiation 21114839:21109518-1),W/m²,Cavendish Green Gables","Wind gust speed (Wind gust speed 21114839:21107892-2),Km/h,Cavendish Green Gables","Dew Point (Dew Point 21114839:20824084-3),°C,Cavendish Green Gables","Accumulated Rain (Accumulated Rain 21114839:21092075-2),mm,Cavendish Green Gables"
04/01/2026,00:00:00 -0400,93.29999582508792,-2.6247797973197606,8.415922205307904,81.42745098039215,0,0.625,16.83184441061581,-3.563756678245991,
04/01/2026,00:02:00 -0400,93.19999582956264,-2.653986038997445,12.02274600758272,96.87058823529411,0,0.625,18.03411901137408,-3.6070951670806375,
04/01/2026,00:04:00 -0400,93.29999582508792,-2.6247797973197606,9.618196806066177,106.69803921568628,0,0.625,16.83184441061581,-3.563756678245991,
04/01/2026,00:06:00 -0400,93.29999582508792,-2.6247797973197606,10.820471406824447,109.50588235294119,0,0.625,15.629569809857536,-3.563756678245991,
04/01/2026,00:08:00 -0400,93.3999958206132,-2.6247797973197606,9.618196806066177,101.08235294117647,0,0.625,13.225020608340992,-3.5494504144504204,
04/01/2026,00:10:00 -0400,93.49999581613848,-2.5955902644646898,7.213647604549633,82.8313725490196,0,0.625,15.629569809857536,-3.5061450760618955,
04/01/2026,00:12:00 -0400,93.49999581613848,-2.5955902644646898,9.618196806066177,95.46666666666667,0,0.625,14.427295209099267,-3.5061450760618955,
04/01/2026,00:14:00 -0400,93.49999581613848,-2.6832090316101898,10.820471406824447,95.46666666666667,0,0.625,20.438668212890626,-3.5932329390503597,
04/01/2026,00:16:00 -0400,93.59999581166376,-2.7124488173906087,10.820471406824447,92.65882352941178,0,0.625,15.629569809857536,-3.6080270710668003,
04/01/2026,00:18:00 -0400,93.59999581166376,-2.7124488173906087,7.213647604549633,98.27450980392157,0,0.625,9.618196806066177,-3.6080270710668003,
04/01/2026,00:20:00 -0400,93.59999581166376,-2.6832090316101898,7.213647604549633,109.50588235294119,0,0.625,13.225020608340992,-3.578960856720187,
04/01/2026,00:22:00 -0400,93.69999580718904,-2.7124488173906087,8.415922205307904,96.87058823529411,0,0.625,14.427295209099267,-3.5937720313681725,
04/01/2026,00:24:00 -0400,93.79999580271432,-2.7417054386942112,7.213647604549633,106.69803921568628,0,0.625,15.629569809857536,-3.6086205219929024,
04/01/2026,00:26:00 -0400,93.79999580271432,-2.7124488173906087,7.213647604549633,98.27450980392157,0,0.625,13.225020608340992,-3.5795304635970977,
04/01/2026,00:28:00 -0400,93.8999957982396,-2.7417054386942112,8.415922205307904,108.10196078431372,0,0.625,16.83184441061581,-3.594395934618263,
04/01/2026,00:30:00 -0400,93.79999580271432,-2.7417054386942112,8.415922205307904,102.48627450980392,0,0.625,18.03411901137408,-3.6086205219929024,
04/01/2026,00:32:00 -0400,93.8999957982396,-2.7417054386942112,9.618196806066177,102.48627450980392,0,0.625,16.83184441061581,-3.594395934618263,
04/01/2026,00:34:00 -0400,93.8999957982396,-2.7417054386942112,8.415922205307904,99.67843137254903,0,0.625,14.427295209099267,-3.594395934618263,
04/01/2026,00:36:00 -0400,93.99999579376488,-2.7417054386942112,8.415922205307904,108.10196078431372,0,0.625,15.629569809857536,-3.5801847617769575,
04/01/2026,00:38:00 -0400,93.99999579376488,-2.7417054386942112,7.213647604549633,91.25490196078431,0,0.625,14.427295209099267,-3.5801847617769575,
04/01/2026,00:40:00 -0400,93.8999957982396,-2.80026935790184,12.02274600758272,115.12156862745098,0,0.625,19.236393612132353,-3.652633596483979,
04/01/2026,00:42:00 -0400,93.99999579376488,-2.770978937998308,7.213647604549633,116.52549019607844,0,0.625,10.820471406824447,-3.609298700407649,
04/01/2026,00:44:00 -0400,93.99999579376488,-2.7417054386942112,3.6068238022748167,89.85098039215686,0,0.625,7.213647604549633,-3.5801847617769575,
04/01/2026,00:46:00 -0400,93.99999579376488,-2.7417054386942112,10.820471406824447,91.25490196078431,0,0.625,18.03411901137408,-3.5801847617769575,
04/01/2026,00:48:00 -0400,94.09999578929018,-2.7124488173906087,8.415922205307904,85.63921568627451,0,0.625,15.629569809857536,-3.5368863204763334,
