station,timestamp_utc,rain_mm,solar_radiation_w_m2,air_temperature_c,relative_humidity_pct,dew_point_c,battery_v,wind_direction_deg
north_rustico,2024-01-10 13:00:00+00:00,0.0,15.0,-3.7824999999999998,91.5075,-4.9735,4.3,264.0
north_rustico,2024-01-10 14:00:00+00:00,0.0,8.0,-3.2465,95.6225,-3.8550000000000004,4.298666666666667,264.0
north_rustico,2024-01-10 15:00:00+00:00,0.0,15.0,-2.496,97.063,-2.906,4.298166666666667,264.0
north_rustico,2024-01-10 16:00:00+00:00,0.0,37.5,-0.887,92.30199999999999,-1.9855,4.306,264.0
north_rustico,2024-01-10 17:00:00+00:00,0.0,45.5,-0.25399999999999995,91.09649999999999,-1.549,4.304749999999999,264.0
north_rustico,2024-01-10 18:00:00+00:00,0.0,29.0,-0.0295,94.4165,-0.8225,4.301083333333334,264.0
north_rustico,2024-01-10 19:00:00+00:00,0.6,20.0,1.472,89.777,-0.024499999999999994,4.301,264.0
north_rustico,2024-01-10 20:00:00+00:00,1.2,11.0,2.0300000000000002,92.128,0.882,4.297916666666667,264.0
north_rustico,2024-01-10 21:00:00+00:00,3.0,1.0,2.1045,96.2195,1.5630000000000002,4.2685,264.0
north_rustico,2024-01-10 22:00:00+00:00,1.0,1.0,2.577,97.674,2.245,4.2450833333333335,264.0
north_rustico,2024-01-10 23:00:00+00:00,1.0,1.0,3.338,96.761,2.8735,4.242,264.0
north_rustico,2024-01-11 00:00:00+00:00,1.6,1.0,3.0055,96.737,2.5380000000000003,4.24025,264.0
north_rustico,2024-01-11 01:00:00+00:00,0.0,1.0,3.4135,95.806,2.808,4.238166666666667,264.0
north_rustico,2024-01-11 02:00:00+00:00,0.6000000000000001,1.0,4.818,96.8545,4.364,4.236833333333333,264.0
north_rustico,2024-01-11 03:00:00+00:00,0.2,1.0,4.893000000000001,89.10849999999999,3.2525,4.235916666666666,264.0
north_rustico,2024-01-11 04:00:00+00:00,0.0,1.0,4.228,85.7795,2.0625,4.229416666666666,264.0
north_rustico,2024-01-11 05:00:00+00:00,0.0,1.0,4.0455,84.9545,1.748,4.232666666666667,264.0
north_rustico,2024-01-11 06:00:00+00:00,0.0,1.0,3.617,84.8575,1.3105,4.232666666666667,264.0
north_rustico,2024-01-11 07:00:00+00:00,0.0,1.0,3.1235,86.6025,1.103,4.2324166666666665,264.0
north_rustico,2024-01-11 08:00:00+00:00,0.0,1.0,3.9385,85.139,1.662,4.232,264.0
north_rustico,2024-01-11 09:00:00+00:00,0.0,1.0,3.51,90.6465,2.1265,4.231833333333333,264.0
north_rustico,2024-01-11 10:00:00+00:00,0.0,1.0,3.1665,91.45949999999999,1.9115,4.2245,264.0
north_rustico,2024-01-11 11:00:00+00:00,0.0,2.0,2.598,92.9315,1.569,4.23525,264.0
north_rustico,2024-01-11 12:00:00+00:00,0.0,80.0,3.263,90.74350000000001,1.8925,4.3068333333333335,264.0
north_rustico,2024-01-11 13:00:00+00:00,0.0,147.0,4.314,85.696,2.1295,4.306416666666666,264.0
north_rustico,2024-01-11 14:00:00+00:00,0.0,147.0,3.8315,89.4485,2.258,4.311416666666667,264.0
north_rustico,2024-01-11 15:00:00+00:00,0.0,165.5,4.3675,86.666,2.3440000000000003,4.3075833333333335,264.0
north_rustico,2024-01-11 16:00:00+00:00,0.0,145.5,4.5175,86.5065,2.4655,4.309083333333334,264.0
north_rustico,2024-01-11 17:00:00+00:00,0.0,149.5,4.6785,84.10249999999999,2.2285,4.305666666666666,264.0
north_rustico,2024-01-11 18:00:00+00:00,0.0,198.0,5.7509999999999994,76.3905,1.9,4.3068333333333335,264.0
north_rustico,2024-01-11 19:00:00+00:00,0.0,105.0,5.9015,70.341,0.902,4.309,264.0
north_rustico,2024-01-11 20:00:00+00:00,0.0,4.5,3.928,76.40950000000001,0.1595,4.29725,264.0
north_rustico,2024-01-11 21:00:00+00:00,0.0,1.0,3.2845,80.8685,0.316,4.273583333333334,264.0
north_rustico,2024-01-11 22:00:00+00:00,0.0,1.0,2.7375,83.609,0.242,4.253666666666667,264.0
north_rustico,2024-01-11 23:00:00+00:00,0.0,1.0,2.4585,79.63300000000001,-0.7,4.2508333333333335,264.0
north_rustico,2024-01-12 00:00:00+00:00,0.0,1.0,2.0405,79.951,-1.0535,4.248083333333334,264.0
north_rustico,2024-01-12 01:00:00+00:00,0.0,1.0,1.569,76.57,-2.0995,4.2455,264.0
north_rustico,2024-01-12 02:00:00+00:00,0.0,1.0,1.043,76.23949999999999,-2.6685,4.242916666666667,264.0
north_rustico,2024-01-12 03:00:00+00:00,0.0,1.0,0.7215,76.994,-2.8499999999999996,4.240583333333333,264.0
north_rustico,2024-01-12 04:00:00+00:00,0.0,1.0,0.4,75.28,-3.463,4.230833333333333,264.0
north_rustico,2024-01-12 05:00:00+00:00,0.0,1.0,0.013499999999999998,73.6495,-4.1305,4.233,264.0
north_rustico,2024-01-12 06:00:00+00:00,0.0,1.0,-0.6295000000000001,75.1705,-4.48,4.233333333333333,264.0
north_rustico,2024-01-12 07:00:00+00:00,0.0,1.0,-0.9835,74.0145,-5.026999999999999,4.232166666666667,264.0
north_rustico,2024-01-12 08:00:00+00:00,0.0,1.0,-1.4665,73.3035,-5.621499999999999,4.231333333333334,264.0
north_rustico,2024-01-12 09:00:00+00:00,0.0,1.0,-1.992,74.242,-5.9655,4.230333333333333,264.0
north_rustico,2024-01-12 10:00:00+00:00,0.0,1.0,-2.5815,72.8145,-6.7865,4.2195833333333335,264.0
north_rustico,2024-01-12 11:00:00+00:00,0.0,1.0,-3.332,73.4325,-7.4025,4.224166666666666,264.0
north_rustico,2024-01-12 12:00:00+00:00,0.0,21.0,-3.761,73.596,-7.789,4.285083333333334,264.0
north_rustico,2024-01-12 13:00:00+00:00,0.0,106.5,-3.8575,71.73949999999999,-8.2165,4.305166666666667,264.0
north_rustico,2024-01-12 14:00:00+00:00,0.0,200.0,-4.126,73.581,-8.145,4.3020000000000005,264.0
north_rustico,2024-01-12 15:00:00+00:00,0.0,425.0,-3.461,68.59,-8.404,4.308583333333334,264.0
north_rustico,2024-01-12 16:00:00+00:00,0.0,305.5,-3.8794999999999997,68.2265,-8.876999999999999,4.306916666666667,264.0
north_rustico,2024-01-12 17:00:00+00:00,0.0,347.5,-3.268,66.3325,-8.647,4.3065,264.0
north_rustico,2024-01-12 18:00:00+00:00,0.0,262.0,-2.485,62.245999999999995,-8.714500000000001,4.306,264.0
north_rustico,2024-01-12 19:00:00+00:00,0.0,146.0,-1.8205,57.371,-9.128,4.304749999999999,264.0
north_rustico,2024-01-12 20:00:00+00:00,0.0,21.0,-2.6135,55.3895,-10.321,4.302333333333333,264.0
north_rustico,2024-01-12 21:00:00+00:00,0.0,1.0,-3.5785,58.1095,-10.625499999999999,4.28075,264.0
north_rustico,2024-01-12 22:00:00+00:00,0.0,1.0,-4.0504999999999995,59.673500000000004,-10.7315,4.24025,264.0
north_rustico,2024-01-12 23:00:00+00:00,0.0,1.0,-4.426,59.957499999999996,-11.0275,4.2339166666666666,264.0
north_rustico,2024-01-13 00:00:00+00:00,0.0,1.0,-4.823,61.85850000000001,-11.0125,4.233083333333333,264.0
north_rustico,2024-01-13 01:00:00+00:00,0.0,1.0,-5.1335,65.0865,-10.671,4.230583333333334,264.0
north_rustico,2024-01-13 02:00:00+00:00,0.0,1.0,-5.4665,67.9195,-10.4545,4.227666666666667,264.0
north_rustico,2024-01-13 03:00:00+00:00,0.0,1.0,-5.6485,71.3735,-10.003499999999999,4.226,264.0
north_rustico,2024-01-13 04:00:00+00:00,0.0,1.0,-5.9704999999999995,74.479,-9.776,4.2138333333333335,264.0
north_rustico,2024-01-13 05:00:00+00:00,0.0,1.0,-7.343,78.1075,-10.5095,4.217666666666666,264.0
north_rustico,2024-01-13 06:00:00+00:00,0.0,1.0,-7.74,79.632,-10.655,4.217833333333333,264.0
north_rustico,2024-01-13 07:00:00+00:00,0.0,1.0,-8.49,83.08699999999999,-10.8565,4.21675,264.0
north_rustico,2024-01-13 08:00:00+00:00,0.0,1.0,-8.126000000000001,82.84100000000001,-10.535499999999999,4.215,264.0
north_rustico,2024-01-13 09:00:00+00:00,0.0,1.0,-8.190000000000001,83.208,-10.543,4.214083333333334,264.0
north_rustico,2024-01-13 10:00:00+00:00,0.0,1.0,-8.0295,83.37100000000001,-10.3605,4.20275,264.0
north_rustico,2024-01-13 11:00:00+00:00,0.0,3.5,-7.9544999999999995,83.8665,-10.2125,4.220416666666667,264.0
north_rustico,2024-01-13 12:00:00+00:00,0.0,15.0,-7.225,83.7675,-9.511,4.299333333333333,264.0
north_rustico,2024-01-13 13:00:00+00:00,0.0,57.5,-6.2705,81.8235,-8.876999999999999,4.303333333333334,264.0
north_rustico,2024-01-13 14:00:00+00:00,0.0,61.5,-5.3375,79.70400000000001,-8.298,4.306916666666667,264.0
north_rustico,2024-01-13 15:00:00+00:00,0.0,59.0,-5.005,78.1225,-8.2295,4.30425,264.0
north_rustico,2024-01-13 16:00:00+00:00,0.0,38.0,-4.5225,80.844,-7.317,4.300583333333333,264.0
north_rustico,2024-01-13 17:00:00+00:00,0.0,44.5,-3.6645,80.7645,-6.491,4.29825,264.0
north_rustico,2024-01-13 18:00:00+00:00,0.0,43.5,-2.9349999999999996,78.834,-6.0954999999999995,4.303999999999999,264.0
north_rustico,2024-01-13 19:00:00+00:00,0.0,12.5,-2.5495,76.0385,-6.1925,4.2995,264.0
north_rustico,2024-01-13 20:00:00+00:00,0.0,2.0,-1.8415,79.48349999999999,-4.921,4.289416666666667,264.0
north_rustico,2024-01-13 21:00:00+00:00,0.0,1.0,-1.509,86.09,-3.5345,4.261833333333333,264.0
north_rustico,2024-01-13 22:00:00+00:00,0.0,1.0,-0.694,85.7315,-2.7880000000000003,4.238333333333333,264.0
north_rustico,2024-01-13 23:00:00+00:00,0.0,1.0,-0.061000000000000006,81.901,-2.782,4.2355833333333335,264.0
north_rustico,2024-01-14 00:00:00+00:00,0.0,1.0,0.7645,81.51650000000001,-2.04,4.234,264.0
north_rustico,2024-01-14 01:00:00+00:00,0.0,1.0,2.051,85.4795,-0.1275,4.232583333333333,264.0
north_rustico,2024-01-14 02:00:00+00:00,0.0,1.0,3.3705,86.4015,1.319,4.230083333333334,264.0
north_rustico,2024-01-14 03:00:00+00:00,0.0,1.0,3.338,88.8595,1.678,4.226083333333333,
north_rustico,2024-01-14 04:00:00+00:00,0.0,1.0,3.7135,91.2795,2.426,4.23,
north_rustico,2024-01-14 05:00:00+00:00,0.6,1.0,4.0995,93.60849999999999,3.1630000000000003,4.230333333333333,
north_rustico,2024-01-14 06:00:00+00:00,0.0,1.0,4.7,94.1345,3.8405,4.230833333333334,
north_rustico,2024-01-14 07:00:00+00:00,0.0,1.0,5.2684999999999995,94.114,4.4025,4.231166666666667,
north_rustico,2024-01-14 08:00:00+00:00,0.2,1.0,5.526,94.8445,4.769,4.229833333333334,
north_rustico,2024-01-14 09:00:00+00:00,0.0,1.0,5.7940000000000005,91.02,4.4455,4.227,
north_rustico,2024-01-14 10:00:00+00:00,0.0,1.0,2.4370000000000003,83.6135,-0.052500000000000005,4.2305,
north_rustico,2024-01-14 11:00:00+00:00,0.0,1.5,1.815,85.5015,-0.356,4.234500000000001,
north_rustico,2024-01-14 12:00:00+00:00,0.0,21.0,1.8795,86.3555,-0.15600000000000003,4.298916666666667,
north_rustico,2024-01-14 13:00:00+00:00,0.0,244.5,3.7990000000000004,76.78200000000001,0.0915,4.307166666666666,
north_rustico,2024-01-14 14:00:00+00:00,0.0,155.0,3.81,70.928,-0.9844999999999999,4.309666666666667,
north_rustico,2024-01-14 15:00:00+00:00,0.0,114.0,3.563,73.9565,-0.639,4.305166666666667,
north_rustico,2024-01-14 16:00:00+00:00,0.0,126.0,3.2205000000000004,80.3785,0.17099999999999999,4.3075833333333335,
north_rustico,2024-01-14 17:00:00+00:00,0.0,263.0,4.4105,75.72649999999999,0.504,4.305916666666667,
north_rustico,2024-01-14 18:00:00+00:00,0.0,88.0,3.0700000000000003,72.5395,-1.38,4.30725,
north_rustico,2024-01-14 19:00:00+00:00,0.0,140.5,3.4665,66.7415,-2.1285,4.305166666666667,
north_rustico,2024-01-14 20:00:00+00:00,0.0,5.5,2.48,68.81450000000001,-2.6685,4.298,
north_rustico,2024-01-14 21:00:00+00:00,0.0,1.0,1.9975,67.90950000000001,-3.301,4.262333333333333,
north_rustico,2024-01-14 22:00:00+00:00,0.0,1.0,1.6545,72.5965,-2.739,4.254416666666667,
north_rustico,2024-01-14 23:00:00+00:00,0.0,1.0,1.9225,74.71,-2.097,4.249,
north_rustico,2024-01-15 00:00:00+00:00,0.0,1.0,1.912,73.982,-2.2325,4.2443333333333335,
north_rustico,2024-01-15 01:00:00+00:00,0.0,1.0,1.858,79.408,-1.337,4.241583333333334,
north_rustico,2024-01-15 02:00:00+00:00,0.0,1.0,1.1715,87.753,-0.6475,4.236416666666667,
north_rustico,2024-01-15 03:00:00+00:00,0.0,1.0,0.9895,83.96350000000001,-1.4180000000000001,4.229416666666666,
north_rustico,2024-01-15 04:00:00+00:00,0.0,1.0,0.9575,77.849,-2.4725,4.23225,
north_rustico,2024-01-15 05:00:00+00:00,0.0,1.0,0.314,78.79249999999999,-2.9364999999999997,4.2316666666666665,
north_rustico,2024-01-15 06:00:00+00:00,0.0,1.0,-0.619,83.638,-3.0475000000000003,4.230083333333334,
north_rustico,2024-01-15 07:00:00+00:00,0.0,1.0,-1.466,82.3195,-4.0895,4.228750000000001,
north_rustico,2024-01-15 08:00:00+00:00,0.0,1.0,-1.8845,82.0225,-4.5485,4.224833333333334,
north_rustico,2024-01-15 09:00:00+00:00,0.0,1.0,-2.6245,74.20400000000001,-6.5945,4.21825,264.0
north_rustico,2024-01-15 10:00:00+00:00,0.0,1.0,-3.0854999999999997,69.2015,-7.9315,4.223,264.0
north_rustico,2024-01-15 11:00:00+00:00,0.0,2.0,-3.3965,69.677,-8.141,4.2315,264.0
north_rustico,2024-01-15 12:00:00+00:00,0.0,95.5,-3.4825,64.9235,-9.127500000000001,4.30625,264.0
north_rustico,2024-01-15 13:00:00+00:00,0.0,139.0,-3.847,67.2015,-9.038499999999999,4.306,264.0
north_rustico,2024-01-15 14:00:00+00:00,0.0,371.0,-4.011333333333334,64.1585,-9.783166666666666,4.305583333333334,264.0
north_rustico,2024-01-15 15:00:00+00:00,0.0,310.76666666666665,-4.233733333333333,64.569,-9.915633333333334,4.3077499999999995,264.0
north_rustico,2024-01-15 16:00:00+00:00,0.0,364.6333333333333,-4.225066666666667,59.07983333333333,-11.033433333333333,4.305499999999999,264.0
north_rustico,2024-01-15 17:00:00+00:00,0.0,357.5,-4.115766666666667,58.310500000000005,-11.084666666666667,4.306,264.0
north_rustico,2024-01-15 18:00:00+00:00,0.0,291.56666666666666,-3.4923333333333333,57.18383333333334,-10.742099999999999,4.3075833333333335,264.0
north_rustico,2024-01-15 19:00:00+00:00,0.0,161.4,-2.8495666666666666,56.75466666666667,-10.232566666666665,4.3069999999999995,264.0
north_rustico,2024-01-15 20:00:00+00:00,0.0,25.933333333333334,-3.6060666666666665,59.41343333333334,-10.368366666666667,4.304333333333333,264.0
north_rustico,2024-01-15 21:00:00+00:00,0.0,1.0666666666666667,-4.1720999999999995,60.0872,-10.761466666666667,4.242416666666666,264.0
north_rustico,2024-01-15 22:00:00+00:00,0.0,1.0,-4.7392666666666665,63.348866666666666,-10.634933333333333,4.205583333333333,264.0
north_rustico,2024-01-15 23:00:00+00:00,0.0,1.0,-4.983099999999999,65.58106666666667,-10.4321,4.19475,264.0
north_rustico,2024-01-16 00:00:00+00:00,0.0,1.0,-5.1988,67.55123333333333,-10.274433333333333,4.1890833333333335,264.0
north_rustico,2024-01-16 01:00:00+00:00,0.0,1.0,-6.4665333333333335,75.76960000000001,-10.041599999999999,4.185,264.0
north_rustico,2024-01-16 02:00:00+00:00,0.0,1.0,-7.689666666666667,80.81,-10.428666666666667,4.181583333333333,264.0
north_rustico,2024-01-16 03:00:00+00:00,0.0,1.0,-8.398866666666667,85.54656666666666,-10.400433333333332,4.177333333333333,264.0
north_rustico,2024-01-16 04:00:00+00:00,0.0,1.0,-8.566866666666666,87.36393333333334,-10.300666666666666,4.173916666666666,264.0
north_rustico,2024-01-16 05:00:00+00:00,0.0,1.0,-7.5667333333333335,83.43866666666666,-9.9107,4.171583333333333,264.0
north_rustico,2024-01-16 06:00:00+00:00,0.0,1.0,-5.835933333333333,77.16856666666668,-9.196433333333335,4.17375,264.0
north_rustico,2024-01-16 07:00:00+00:00,0.0,1.0,-4.958666666666667,75.69576666666667,-8.588866666666666,4.176166666666667,264.0
north_rustico,2024-01-16 08:00:00+00:00,0.0,1.0,-4.4258999999999995,73.34263333333334,-8.4778,4.17825,264.0
north_rustico,2024-01-16 09:00:00+00:00,0.0,1.0,-4.414533333333334,76.03886666666668,-8.005733333333334,4.181416666666666,264.0
north_rustico,2024-01-16 10:00:00+00:00,0.0,1.0,-4.0365,76.85889999999999,-7.496866666666667,4.182333333333333,264.0
north_rustico,2024-01-16 11:00:00+00:00,0.0,1.0,-3.6783,78.3738,-6.895666666666667,4.184,264.0
north_rustico,2024-01-16 12:00:00+00:00,0.0,12.7,-3.0597333333333334,76.21796666666667,-6.671766666666667,4.2363333333333335,264.0
north_rustico,2024-01-16 13:00:00+00:00,0.0,55.56666666666667,-2.484933333333333,71.39296666666668,-6.950666666666667,4.309583333333333,264.0
north_rustico,2024-01-16 14:00:00+00:00,0.0,204.96666666666667,-1.4526666666666666,66.39046666666667,-6.9189,4.30675,264.0
north_rustico,2024-01-16 15:00:00+00:00,0.0,207.86666666666667,-0.935,68.54363333333335,-6.003333333333333,4.3101666666666665,264.0
north_rustico,2024-01-16 16:00:00+00:00,0.0,145.9,-1.2189,77.38629999999999,-4.667633333333333,4.3069999999999995,264.0
north_rustico,2024-01-16 17:00:00+00:00,0.0,86.73333333333333,-1.0766333333333333,82.87876666666666,-3.6210333333333335,4.309916666666667,264.0
north_rustico,2024-01-16 18:00:00+00:00,0.0,72.06666666666666,-1.3553333333333333,93.48513333333334,-2.2789333333333333,4.3101666666666665,264.0
north_rustico,2024-01-16 19:00:00+00:00,0.0,34.93333333333333,-1.4684,95.57006666666666,-2.0900333333333334,4.3068333333333335,264.0
north_rustico,2024-01-16 20:00:00+00:00,0.0,6.833333333333333,-1.4612333333333334,95.89753333333333,-2.0366,4.281833333333334,264.0
north_rustico,2024-01-16 21:00:00+00:00,0.0,1.0,-1.4605,95.861,-2.0411,4.222666666666666,264.0
north_rustico,2024-01-16 22:00:00+00:00,0.0,1.0,-1.1668666666666667,96.17540000000001,-1.7039666666666666,4.20625,264.0
north_rustico,2024-01-16 23:00:00+00:00,0.0,1.0,-1.0644333333333333,97.3729,-1.4338666666666666,4.19975,264.0
north_rustico,2024-01-17 00:00:00+00:00,0.0,1.0,-1.0530666666666668,98.2826,-1.2958,4.194833333333333,264.0
north_rustico,2024-01-17 01:00:00+00:00,0.0,1.0,-0.5046333333333333,97.29083333333332,-0.8863,4.195416666666667,264.0
north_rustico,2024-01-17 02:00:00+00:00,1.4000000000000001,1.0,-0.10436666666666668,98.35886666666667,-0.3369,4.195083333333334,264.0
north_rustico,2024-01-17 03:00:00+00:00,6.4,1.0,0.36829999999999996,98.69226666666667,0.18213333333333334,4.194833333333333,264.0
north_rustico,2024-01-17 04:00:00+00:00,3.0,1.0,1.0631666666666666,98.0659,0.7889,4.1963333333333335,264.0
north_rustico,2024-01-17 05:00:00+00:00,4.2,1.0,2.1757666666666666,98.47689999999999,1.9592333333333334,4.196666666666666,264.0
north_rustico,2024-01-17 06:00:00+00:00,0.4,1.0,3.1056666666666666,99.09676666666665,2.9776666666666665,4.198333333333333,264.0
north_rustico,2024-01-17 07:00:00+00:00,0.2,1.0,3.9350666666666663,99.39456666666666,3.8500333333333336,4.200083333333334,264.0
north_rustico,2024-01-17 08:00:00+00:00,0.0,1.0,5.551433333333334,99.5985,5.4972,4.202,264.0
north_rustico,2024-01-17 09:00:00+00:00,0.0,1.0,5.7346,95.02406666666667,5.002533333333333,4.203916666666667,264.0
north_rustico,2024-01-17 10:00:00+00:00,0.0,1.0,2.2485333333333335,91.91513333333334,1.0710666666666666,4.2065,264.0
north_rustico,2024-01-17 11:00:00+00:00,0.0,1.9,0.5592,87.59696666666667,-1.2646333333333333,4.198250000000001,264.0
north_rustico,2024-01-17 12:00:00+00:00,0.0,37.166666666666664,-0.22863333333333333,87.7808,-2.0116,4.2935,264.0
north_rustico,2024-01-17 13:00:00+00:00,0.0,52.63333333333333,-1.1288333333333334,85.96956666666667,-3.1788666666666665,4.31025,264.0
north_rustico,2024-01-17 14:00:00+00:00,0.0,146.4,-1.9803666666666666,82.80073333333333,-4.516,4.303583333333333,264.0
north_rustico,2024-01-17 15:00:00+00:00,0.0,186.1,-2.0997666666666666,81.18576666666667,-4.894166666666666,4.303916666666667,264.0
north_rustico,2024-01-17 16:00:00+00:00,0.0,144.06666666666666,-2.4635333333333334,80.79263333333333,-5.313,4.305833333333333,264.0
north_rustico,2024-01-17 17:00:00+00:00,0.0,88.2,-2.745366666666667,81.41496666666667,-5.487366666666667,4.30825,264.0
north_rustico,2024-01-17 18:00:00+00:00,0.0,65.66666666666667,-2.6909666666666667,81.9722,-5.344833333333333,4.305583333333334,264.0
north_rustico,2024-01-17 19:00:00+00:00,0.0,44.06666666666667,-2.5345333333333335,81.42843333333333,-5.2792666666666666,4.308833333333333,264.0
north_rustico,2024-01-17 20:00:00+00:00,0.0,11.2,-2.4686666666666666,83.11126666666668,-4.9469,4.2869166666666665,264.0
north_rustico,2024-01-17 21:00:00+00:00,0.0,1.0,-3.154933333333333,87.17493333333333,-4.990633333333333,4.2284999999999995,264.0
north_rustico,2024-01-17 22:00:00+00:00,0.0,1.0,-3.9863,83.26826666666666,-6.4113,4.20325,264.0
north_rustico,2024-01-17 23:00:00+00:00,0.0,1.0,-4.531899999999999,78.61213333333333,-7.688566666666666,4.192916666666666,264.0
north_rustico,2024-01-18 00:00:00+00:00,0.0,1.0,-5.051533333333333,77.1724,-8.4319,4.185,264.0
north_rustico,2024-01-18 01:00:00+00:00,0.0,1.0,-5.736566666666667,74.98176666666667,-9.464633333333333,4.18225,264.0
north_rustico,2024-01-18 02:00:00+00:00,0.0,1.0,-6.348466666666667,72.98913333333333,-10.397366666666667,4.17875,264.0
north_rustico,2024-01-18 03:00:00+00:00,0.0,1.0,-6.5258,73.4794,-10.485000000000001,4.176583333333333,264.0
north_rustico,2024-01-18 04:00:00+00:00,0.0,1.0,-6.9318333333333335,73.97633333333333,-10.795433333333333,4.17425,264.0
north_rustico,2024-01-18 05:00:00+00:00,0.0,1.0,-7.172,75.92386666666667,-10.7,4.173416666666667,264.0
north_rustico,2024-01-18 06:00:00+00:00,0.0,1.0,-7.542366666666666,76.14526666666667,-11.0231,4.172666666666667,264.0
north_rustico,2024-01-18 07:00:00+00:00,0.0,1.0,-7.996366666666666,75.24133333333333,-11.612966666666667,4.171,264.0
north_rustico,2024-01-18 08:00:00+00:00,0.0,1.0,-8.403966666666667,76.3819,-11.8217,4.169833333333333,264.0
north_rustico,2024-01-18 09:00:00+00:00,0.0,1.0,-8.743566666666668,76.9915,-12.0533,4.16775,264.0
north_rustico,2024-01-18 10:00:00+00:00,0.0,1.0,-9.010166666666667,77.28686666666665,-12.2652,4.167,264.0
north_rustico,2024-01-18 11:00:00+00:00,0.0,1.8,-9.3497,77.05120000000001,-12.633466666666667,4.170083333333333,264.0
north_rustico,2024-01-18 12:00:00+00:00,0.0,67.53333333333333,-9.281966666666667,75.22420000000001,-12.867799999999999,4.292416666666667,264.0
north_rustico,2024-01-18 13:00:00+00:00,0.0,225.96666666666667,-8.265266666666667,70.32843333333334,-12.710866666666668,4.301333333333333,264.0
north_rustico,2024-01-18 14:00:00+00:00,0.0,319.8,-7.650266666666667,68.52669999999999,-12.440266666666668,4.309583333333333,264.0
north_rustico,2024-01-18 15:00:00+00:00,0.0,398.3,-7.1507,64.26726666666667,-12.756499999999999,4.306583333333333,264.0
north_rustico,2024-01-18 16:00:00+00:00,0.0,395.93333333333334,-7.012633333333333,62.210699999999996,-13.0233,4.3036666666666665,264.0
north_rustico,2024-01-18 17:00:00+00:00,0.0,328.8,-6.803166666666667,60.52223333333333,-13.162566666666667,4.304,264.0
north_rustico,2024-01-18 18:00:00+00:00,0.0,134.06666666666666,-7.076333333333333,63.0925,-12.910933333333332,4.304916666666667,264.0
north_rustico,2024-01-18 19:00:00+00:00,0.0,102.3,-6.909566666666667,61.5212,-13.0617,4.30225,264.0
north_rustico,2024-01-18 20:00:00+00:00,0.0,19.833333333333332,-7.0262,62.323366666666665,-13.013633333333333,4.291666666666667,264.0
north_rustico,2024-01-18 21:00:00+00:00,0.0,1.1666666666666667,-6.9453,60.088433333333334,-13.384266666666667,4.2385,264.0
north_rustico,2024-01-18 22:00:00+00:00,0.0,1.0,-6.786133333333334,61.461,-12.956700000000001,4.194583333333333,264.0
north_rustico,2024-01-18 23:00:00+00:00,0.0,1.0,-7.061266666666667,62.14653333333333,-13.082866666666666,4.181916666666667,264.0
north_rustico,2024-01-19 00:00:00+00:00,0.0,1.0,-7.412366666666667,63.61673333333333,-13.128133333333333,4.1745,264.0
north_rustico,2024-01-19 01:00:00+00:00,0.0,1.0,-7.3974,64.27706666666667,-12.987,4.17325,264.0
north_rustico,2024-01-19 02:00:00+00:00,0.0,1.0,-7.7983666666666664,66.46353333333333,-12.959033333333334,4.171916666666667,264.0
north_rustico,2024-01-19 03:00:00+00:00,0.0,1.0,-8.3274,66.22319999999999,-13.509433333333334,4.169583333333333,264.0
north_rustico,2024-01-19 04:00:00+00:00,0.0,1.0,-8.990166666666665,64.64733333333334,-14.435933333333333,4.168583333333333,264.0
north_rustico,2024-01-19 05:00:00+00:00,0.0,1.0,-9.355566666666666,65.92066666666666,-14.548066666666667,4.166916666666666,264.0
north_rustico,2024-01-19 06:00:00+00:00,0.0,1.0,-9.568466666666666,67.13863333333333,-14.530033333333334,4.1643333333333326,264.0
north_rustico,2024-01-19 07:00:00+00:00,0.0,1.0,-9.782933333333334,67.49373333333334,-14.6717,4.1634166666666665,264.0
north_rustico,2024-01-19 08:00:00+00:00,0.0,1.0,-9.9753,67.67423333333333,-14.8239,4.162083333333333,264.0
north_rustico,2024-01-19 09:00:00+00:00,0.0,1.0,-10.187666666666667,67.11546666666666,-15.127633333333334,4.161833333333333,264.0
north_rustico,2024-01-19 10:00:00+00:00,0.0,1.0,-10.637333333333334,67.25846666666666,-15.533366666666666,4.160916666666666,264.0
north_rustico,2024-01-19 11:00:00+00:00,0.0,2.7,-10.825466666666667,68.83203333333334,-15.4359,4.175083333333333,264.0
north_rustico,2024-01-19 12:00:00+00:00,0.0,95.7,-10.424266666666666,66.50443333333334,-15.4666,4.305083333333333,264.0
north_rustico,2024-01-19 13:00:00+00:00,0.0,238.2,-9.6557,64.47319999999999,-15.103566666666667,4.299666666666667,264.0
north_rustico,2024-01-19 14:00:00+00:00,0.0,345.46666666666664,-9.211066666666666,63.04623333333333,-14.9505,4.306666666666667,264.0
north_rustico,2024-01-19 15:00:00+00:00,0.0,409.23333333333335,-8.677766666666667,61.61966666666667,-14.719866666666666,4.304416666666667,264.0
north_rustico,2024-01-19 16:00:00+00:00,0.0,422.7,-8.019933333333332,60.94413333333333,-14.230133333333333,4.304333333333333,264.0
north_rustico,2024-01-19 17:00:00+00:00,0.0,384.6,-7.366633333333334,60.372566666666664,-13.725333333333333,4.306,264.0
north_rustico,2024-01-19 18:00:00+00:00,0.0,300.93333333333334,-6.923333333333333,61.178700000000006,-13.142633333333333,4.305083333333333,264.0
