Date,Time,"RH (RH 21114839:20824084-2),%,Cavendish Green Gables","Temperature (Temperature 21114839:20824084-1),°C,Cavendish Green Gables","Average wind speed (Average wind speed 21114839:21107892-1),Km/h,Cavendish Green Gables","Wind Direction (Wind Direction 21114839:21107892-3),°,Cavendish Green Gables","Rain (Rain 21114839:21092075-1),mm,Cavendish Green Gables","Solar Radiation (Solar Radiation 21114839:21109518-1),W/m²,Cavendish Green Gables","Wind gust speed (Wind gust speed 21114839:21107892-2),Km/h,Cavendish Green Gables","Dew Point (Dew Point 21114839:20824084-3),°C,Cavendish Green Gables","Accumulated Rain (Accumulated Rain 21114839:21092075-2),mm,Cavendish Green Gables"
10/31/2025,20:00:00 -0400,90.5999959459053,12.485188013456934,12.02274600758272,228.83921568627449,0,0.625,18.03411901137408,11.003840298349358,
10/31/2025,20:02:00 -0400,90.5999959459053,12.461022047974325,14.427295209099267,237.2627450980392,0,0.625,24.04549201516544,10.97992436156559,
10/31/2025,20:04:00 -0400,90.5999959459053,12.412680545660464,8.415922205307904,242.87843137254904,0,0.625,14.427295209099267,10.932082931743027,
10/31/2025,20:06:00 -0400,90.5999959459053,12.29177030647368,4.809098403033088,238.66666666666666,0,0.625,12.02274600758272,10.812422968036104,
10/31/2025,20:08:00 -0400,90.69999594143059,12.243383323939923,9.618196806066177,245.68627450980392,0,0.625,22.843217414407167,10.781126913559563,
10/31/2025,20:10:00 -0400,90.89999593248116,12.243383323939923,12.02274600758272,230.24313725490197,0,0.625,20.438668212890626,10.814260292501416,
10/31/2025,20:12:00 -0400,90.89999593248116,12.219184872296196,9.618196806066177,224.62745098039215,0,0.625,15.629569809857536,10.79030233954627,
10/31/2025,20:14:00 -0400,90.99999592800644,12.17077797800826,7.213647604549633,219.01176470588237,0,0.625,12.02274600758272,10.758909559734212,
10/31/2025,20:16:00 -0400,90.99999592800644,12.146569507221486,10.820471406824447,226.0313725490196,0,0.625,19.236393612132353,10.734938415822683,
10/31/2025,20:18:00 -0400,90.99999592800644,12.194983095007004,10.820471406824447,219.01176470588237,0,0.625,24.04549201516544,10.782877355891996,
10/31/2025,20:20:00 -0400,90.99999592800644,12.194983095007004,12.02274600758272,220.41568627450982,0,0.625,20.438668212890626,10.782877355891996,
10/31/2025,20:22:00 -0400,90.99999592800644,12.146569507221486,9.618196806066177,210.58823529411765,0,0.625,16.83184441061581,10.734938415822683,
10/31/2025,20:24:00 -0400,90.99999592800644,12.194983095007004,14.427295209099267,231.64705882352942,0,0.625,27.652315817440257,10.782877355891996,
10/31/2025,20:26:00 -0400,90.99999592800644,12.219184872296196,14.427295209099267,226.0313725490196,0,0.625,24.04549201516544,10.806841818247651,
10/31/2025,20:28:00 -0400,90.99999592800644,12.194983095007004,10.820471406824447,224.62745098039215,0,0.625,16.83184441061581,10.782877355891996,
10/31/2025,20:30:00 -0400,90.99999592800644,12.17077797800826,9.618196806066177,217.6078431372549,0,0.625,20.438668212890626,10.758909559734212,
10/31/2025,20:32:00 -0400,90.99999592800644,12.17077797800826,10.820471406824447,223.2235294117647,0,0.625,16.83184441061581,10.758909559734212,
10/31/2025,20:34:00 -0400,90.99999592800644,12.122357668552453,9.618196806066177,219.01176470588237,0,0.625,26.450041216681985,10.710963910190113,
10/31/2025,20:36:00 -0400,90.99999592800644,12.219184872296196,16.83184441061581,221.81960784313725,0,0.625,26.450041216681985,10.806841818247651,
10/31/2025,20:38:00 -0400,90.79999593695587,12.194983095007004,10.820471406824447,216.20392156862744,0,0.625,16.83184441061581,10.749788780512258,
10/31/2025,20:40:00 -0400,90.69999594143059,12.219184872296196,10.820471406824447,227.43529411764703,0,0.625,19.236393612132353,10.757175348300336,
10/31/2025,20:42:00 -0400,90.5999959459053,12.194983095007004,10.820471406824447,203.5686274509804,0,0.625,21.640942813648895,10.716636082690755,
10/31/2025,20:44:00 -0400,90.39999595485475,12.219184872296196,10.820471406824447,216.20392156862744,0,0.625,30.056865018956803,10.707364276139776,
10/31/2025,20:46:00 -0400,90.39999595485475,12.219184872296196,10.820471406824447,204.97254901960784,0,0.625,19.236393612132353,10.707364276139776,
10/31/2025,20:48:00 -0400,90.19999596380418,12.243383323939923,10.820471406824447,220.41568627450982,0,0.625,19.236393612132353,10.698011658029515,
10/31/2025,20:50:00 -0400,89.99999597275362,12.29177030647368,10.820471406824447,228.83921568627449,0,0.625,20.438668212890626,10.712500459091956,
10/31/2025,20:52:00 -0400,89.69999598617777,12.315958865417883,13.225020608340992,216.20392156862744,0,0.625,25.247766615923712,10.68622902925218,
10/31/2025,20:54:00 -0400,89.39999599960193,12.340144154825339,9.618196806066177,206.37647058823526,0,0.625,20.438668212890626,10.659787218624109,
10/31/2025,20:56:00 -0400,89.19999600855137,12.340144154825339,10.820471406824447,211.9921568627451,0,0.625,18.03411901137408,10.626139229409175,
10/31/2025,20:58:00 -0400,88.79999602645024,12.388504980977899,15.629569809857536,220.41568627450982,0,0.625,25.247766615923712,10.60638843706329,
10/31/2025,21:00:00 -0400,88.69999603092495,12.340144154825339,14.427295209099267,202.16470588235293,0,0.625,26.450041216681985,10.541728218724925,
10/31/2025,21:02:00 -0400,88.59999603539967,12.29177030647368,9.618196806066177,204.97254901960784,0,0.625,14.427295209099267,10.47705125812748,
10/31/2025,21:04:00 -0400,88.39999604434911,12.340144154825339,15.629569809857536,214.79999999999998,0,0.625,21.640942813648895,10.49088062647819,
10/31/2025,21:06:00 -0400,88.19999605329855,12.340144154825339,12.02274600758272,202.16470588235293,0,0.625,21.640942813648895,10.456897891268342,
10/31/2025,21:08:00 -0400,87.89999606672271,12.340144154825339,13.225020608340992,210.58823529411765,0,0.625,21.640942813648895,10.405796554715522,
10/31/2025,21:10:00 -0400,87.89999606672271,12.315958865417883,12.02274600758272,214.79999999999998,0,0.625,19.236393612132353,10.381948774297316,
10/31/2025,21:12:00 -0400,87.79999607119743,12.340144154825339,13.225020608340992,216.20392156862744,0,0.625,24.04549201516544,10.38872870116368,
10/31/2025,21:14:00 -0400,87.69999607567215,12.315958865417883,13.225020608340992,217.6078431372549,0,0.625,21.640942813648895,10.347802533510322,
10/31/2025,21:16:00 -0400,87.59999608014685,12.29177030647368,7.213647604549633,209.1843137254902,0,0.625,14.427295209099267,10.306862544724204,
10/31/2025,21:18:00 -0400,87.59999608014685,12.26757846398776,12.02274600758272,224.62745098039215,0,0.625,19.236393612132353,10.283018082520547,
10/31/2025,21:20:00 -0400,87.49999608462157,12.243383323939923,13.225020608340992,220.41568627450982,0,0.625,20.438668212890626,10.242064234427717,
10/31/2025,21:22:00 -0400,87.39999608909629,12.26757846398776,10.820471406824447,221.81960784313725,0,0.625,16.83184441061581,10.248782104834747,
10/31/2025,21:24:00 -0400,87.29999609357101,12.315958865417883,13.225020608340992,227.43529411764703,0,0.625,20.438668212890626,10.27930416969923,
10/31/2025,21:26:00 -0400,87.09999610252045,12.340144154825339,16.83184441061581,221.81960784313725,0,0.625,28.854590418198534,10.2687729005115,
10/31/2025,21:28:00 -0400,86.99999610699517,12.340144154825339,16.83184441061581,217.6078431372549,0,0.625,31.25913961971507,10.251567221951591,
10/31/2025,21:30:00 -0400,86.99999610699517,12.29177030647368,13.225020608340992,224.62745098039215,0,0.625,19.236393612132353,10.203927678540184,
10/31/2025,21:32:00 -0400,86.79999611594461,12.315958865417883,14.427295209099267,220.41568627450982,0,0.625,25.247766615923712,10.193292116029415,
10/31/2025,21:34:00 -0400,86.79999611594461,12.29177030647368,14.427295209099267,231.64705882352942,0,0.625,25.247766615923712,10.169477335424478,
10/31/2025,21:36:00 -0400,86.69999612041933,12.29177030647368,13.225020608340992,237.2627450980392,0,0.625,24.04549201516544,10.152225984026495,
10/31/2025,21:38:00 -0400,86.69999612041933,12.243383323939923,10.820471406824447,230.24313725490197,0,0.625,24.04549201516544,10.104593221720979,
10/31/2025,21:40:00 -0400,86.89999611146989,12.219184872296196,9.618196806066177,230.24313725490197,0,0.625,20.438668212890626,10.115237252081123,
10/31/2025,21:42:00 -0400,86.89999611146989,12.219184872296196,12.02274600758272,230.24313725490197,0,0.625,19.236393612132353,10.115237252081123,
10/31/2025,21:44:00 -0400,86.89999611146989,12.194983095007004,14.427295209099267,221.81960784313725,0,0.625,24.04549201516544,10.091405985848422,
10/31/2025,21:46:00 -0400,86.79999611594461,12.17077797800826,14.427295209099267,219.01176470588237,0,0.625,24.04549201516544,10.050354067432686,
10/31/2025,21:48:00 -0400,86.79999611594461,12.146569507221486,12.02274600758272,213.39607843137256,0,0.625,21.640942813648895,10.02651944390004,
10/31/2025,21:50:00 -0400,86.79999611594461,12.17077797800826,15.629569809857536,219.01176470588237,0,0.625,30.056865018956803,10.050354067432686,
10/31/2025,21:52:00 -0400,86.79999611594461,12.146569507221486,12.02274600758272,221.81960784313725,0,0.625,21.640942813648895,10.02651944390004,
10/31/2025,21:54:00 -0400,86.69999612041933,12.098142447892528,13.225020608340992,216.20392156862744,0,0.625,20.438668212890626,9.96161528946186,
